,Unnamed: 0,Company ID,Description,Company Name,HQ Post Code,Primary Industry Code,Primary Contact,Year Founded,Active Investors,HQ Location,Growth Rate,Size Multiple,Last Financing Date,Last Financing Size,Last Financing Deal Type 2 ,Majestic Referring Domains,Facebook Likes,Twitter Followers,Employees,Total Raised,VC_invested,Twitter_Username,analytical,confident,tentative,anger,disgust,fear,joy,sadness,agreeableness_big5,conscientiousness_big5,emotional_range_big5,extraversion_big5,openness_big5
38,316,58447-00,"Operator of a private club and a menswear shop. The company sells men's clothing, accessories, wine, cigar, gifts and also offers club memberships.",WingTip,94111,Specialty Retail,Ami Arad,2002.0,"Individual Investor, Jonathan Abrams","San Francisco, CA",0.029630884556304863,6.069559953679335,2006-07-15,0.25,Series A,83.0,7048.0,1196.0,11.0,0.25,1,amielarad,0.42154949999999997,0.0,0.330432,0.3576955,0.24335,0.3599745,0.2952665,0.2621745,0.553499,0.3964205,0.6969155,0.40236150000000004,0.35291599999999995
39,332,51341-59,Provider of an online community for people to collaboratively publish content on the web. The company's platform allows its users to form new communities around any subject they want to participate by reading or contributing new content.,Wikia,94107,Social/Platform Software,Bud Austin,2004.0,"Amazon.com, Bessemer Venture Partners, Dan Gillmor, Delta-v Capital, Digital Garage, Endeavour Partners, First Round Capital, Gil Penchina, IVP, Joichi Ito, Mitchell Kapor, Nobuyuki Idei, Omidyar Network, Reid Hoffman, Suneight, SV Angel, Tose Company, Tugboat Ventures","San Francisco, CA",2.9969857035460863,142.62266469016654,2016-12-23,10.0,,6441.0,168053.0,131.0,313.0,52.79,1,Yo_bud_Austy,0.0,0.0,0.4060635,0.383877,0.16258299999999998,0.104494,0.480052,0.2536235,0.460232,0.18478499999999998,0.44224149999999995,0.3641885,0.2790215
40,343,60919-57,"Developer of an event management application designed to conveniently upload all necessary information to a user-friendly web dashboard within a few clicks. The company's event management application, Whova, is a Web-based application that enables event organizers to track and count attendees at events and measures event success by analyzing viewer engagement, enabling them to get their attendees involved in their events.",Whova,92130,Application Software,Weiwei Xiong,2012.0,"Amino Capital, IvyCap Ventures, National Science Foundation, Oriza Ventures","San Diego, CA",0.13418910540658352,3.057201089920324,2016-05-20,1.75,Series A1,62.0,629.0,2843.0,20.0,4.35,1,xiongww,0.3031216666666667,0.0,0.09171699999999999,0.059490666666666664,0.07959700000000001,0.11135999999999997,0.561711,0.27068333333333333,0.28537300000000004,0.4307,0.5488326666666666,0.5373766666666667,0.22199833333333333
41,351,56511-37,"Provider of a mobile application designed to provide a platform where people share real thoughts and feelings. The company's mobile application is available in both iOS and android and it asks people to be open about their struggle of life, enabling users to post comments and visual content with the added expressive benefit of anonymity.",Whisper,90291,Application Software,Michael Heyward,2011.0,"Brian Lee, CAA Ventures, Chad Byers, Diego Berdakin, Ellis Capital, Individual Investor, Jason Calacanis, Joe Greenstein, John Hadl, Lightspeed Venture Partners, Matt Coffin, Michael Broukhim, Rani Aliahmad, Sequoia Capital, Shasta Ventures, Susa Ventures, Tencent Industry Win-Win Fund, Thrive Capital, Trinity Ventures, Venkatesh Harinarayan","Los Angeles, CA",-2.6942837491407743,1028.956224837323,,4.0,,223.0,3242919.0,25931.0,75.0,61.05,1,michaelheywire,0.135532,0.0,0.395558,0.051972333333333336,0.05229733333333333,0.05868500000000001,0.41269533333333336,0.3359556666666667,0.7504059999999999,0.4412960000000001,0.47465699999999994,0.7679936666666666,0.34108333333333335
42,357,103008-07,"Developer of a travel search engine designed to search travel destinations by price. The company offers a smarter travel search engine that analyzes a quarter million hotels and 5 million flights in over 150 destinations, in about 10 seconds and automatically selects the ideal flight and hotel for user's budget, enabling users to customize and find the cheapest flight and highest-rated hotel in their budget.",Wherefor,90025,Social/Platform Software,Ryan Wenger,2014.0,"500 Startups, Dyrdek Machine, Stage Venture Partners","Los Angeles, CA",-0.04667219459084857,3.2387835514217236,2017-02-16,0.98,,135.0,1049.0,1523.0,8.0,1.47,1,RyanWenger3,0.0,0.0,0.984352,0.01642,0.011826,0.038766,0.840964,0.035906,0.644252,0.360503,0.803888,0.750904,0.500287
43,369,56434-69,"Provider of a system for handling divorces through a combination of divorce professionals and online tools. The company covers six broad steps divorce planning, co-parent planning, a parenting agreement, financial mapping, financial agreements and divorce settlement.",Wevorce,94403,Legal Services (B2C),Michelle Crosby,2012.0,"500 Startups, Adam Sharp, Alliance of Angels, Andrew Crichton, Barbara Corcoran Venture Partners, Big Basin Partners, Bobby Goodlatte, Bobby Yazdani, Catherine Chang, Deciens Capital, Fenox Venture Capital, Foundation Capital, Geoff Ralston, Hydrazine Capital, Paul Buchheit, Pear Ventures, Saad AlSogair, Sam Altman, Service Provider Capital, Signatures Capital, Streamlined Ventures, Techstars, Ullas Naik, Wei Guo, Y Combinator","San Mateo, CA",5.953665277534355,18.428818609640274,2016-01-11,4.0,Series A,1000.0,6519.0,1700.0,21.0,6.61,1,peaceprovoker,0.052444,0.0,0.166372,0.064487,0.050875500000000004,0.07762849999999999,0.783695,0.29797949999999995,0.7887135000000001,0.6028795,0.6503155,0.8571420000000001,0.631765
44,381,119977-57,"Developer of a Web-based platform that specializes in online videos. The company offers an online platform that enables users to create and monetize content created out of videos derived from movie studios, news organizations, sports entities, music labels, publishers and documentaries.",WeMash,90291,"Movies, Music and Entertainment",Quincy Jones,2014.0,"Andreessen Horowitz, Manatt Venture Fund, The Valley Fund","Los Angeles, CA",0.03904764559691725,0.3081081081081081,,4.0,,8.0,322.0,807.5,11.0,0.42,1,EliTeplin,0.09224840000000001,0.0,0.538054,0.0628212,0.046106400000000006,0.06938620000000001,0.7056242,0.1801326,0.6908308,0.34791040000000006,0.408116,0.5886292,0.281202
45,408,103193-02,"Producer of a social music sharing headphones. The company's headphones can broadcast music to other headphones, enabling users to listen to music with others in real time.",Wearhaus,94704,Electronics (B2C),Richie Zeng,2013.0,"China Southern Media, Feng Hu, Highway1, John Galbraith, Richard Kain, Tellus International, Xiaoxiang Capital","Berkeley, CA",0.9940676204983228,7.706259193713137,2017-04-27,4.03,Series A,139.0,14546.0,1824.0,9.0,4.7,1,ZengRichie,0.076366,0.0,0.4123936666666667,0.08764,0.07647466666666666,0.06462333333333332,0.6276103333333333,0.34026766666666663,0.4644703333333333,0.7394556666666667,0.7891963333333333,0.7299289999999999,0.4546946666666667
46,420,97340-68,"Provider of mobile application platform designed to deliver the last mile mobile layer for industrial internet of things. The company's mobile application platform manages the mobile application through a robust cloud backend, enabling administrators and backend operators to connect their industrial assets, products, enterprise data, processes, workflows to realize the true benefits of IOT with a mobile experience.",Waygum,94568,Application Software,Sundar Krish,2013.0,"Alchemist Accelerator, Cisco Systems, Munich Re/HSB Ventures, Navitas Capital, Right Side Capital Management, Tyco Ventures","Dublin, CA",0.10451175167473498,0.17628320762071684,2014-11-01,2.0,Series A,6.0,135.0,75.0,3.0,2.07,1,sundar_krish,0.238139,0.0,0.1130995,0.065332,0.0616875,0.060285,0.684509,0.29470749999999996,0.47247399999999995,0.26570550000000004,0.4400155,0.690824,0.505117
47,424,156221-83,"Provider of a concierge service platform. The company offers a marketplace which allows users to find information on services such as food delivery, parking reservation and ticket booking and order them online.",Way.com,94085,Social/Platform Software,Bhumi Bhutani,2012.0,Agnus Capital,"Sunnyvale, CA",1.6684655991150104,5.826338761121369,2017-03-17,2.4,,424.0,25.0,1.0,18.0,3.4,1,itsBhumiBhutani,0.481472,0.031904,0.0594295,0.0148595,0.005928,0.039741,0.8629745,0.078578,0.8081465,0.9140735,0.7669220000000001,0.496571,0.0180875
48,429,52242-22,"Operator of a venture capital firm focusing on seed and early stage financing. The company invests within communities with a focus on medical, clean technology and healthcare industry software.",Wavepoint Ventures,94025,Private Equity,Peter Gardner,2003.0,Vencore Capital,"Menlo Park, CA",0.0,0.5125209955718429,,4.0,,35.0,867.0,28.0,5.0,6.6,1,pbgardner,0.49171733333333334,0.0,0.3013633333333333,0.08709499999999999,0.08514566666666668,0.06558466666666667,0.5567753333333333,0.46294066666666667,0.7311906666666667,0.5885716666666666,0.534922,0.6194986666666668,0.5402663333333333
49,431,55947-07,"Developer of wearable devices designed to modernize clinical research. The company's wearable device tracks exercise, sleeping, heart rate and other activities of the body and provides feedback on iOS and Android platforms, enabling users to track their health on daily basis.",Wavelet,94043,Other Healthcare Technology Systems,David Scott,2012.0,"Alpha Investment Partners, Flextronics Lab IX, Kickstart Seed Fund","Mountain View, CA",-0.11438265211683335,8.330508474576273,2014-02-28,1.75,,3.0,1834.0,2950.0,11.0,1.84,1,ScottDavidCast,0.4053217,0.0,0.28217549999999997,0.08247000000000002,0.10362450000000001,0.08247109999999999,0.6274928,0.16714449999999997,0.8653449,0.8752049000000002,0.6298807999999999,0.747538,0.3417316
50,439,121076-38,Provider of water treatment technologies. The company engages in offering waste water treatment services for residential purpose in California.,WaterPods,94301,Water Utilities,Tadmor Shalon,2011.0,Shalon Ventures,"Palo Alto, CA",0.022076193029139247,2.3053636869314835,2016-10-25,6.64,,83.0,867.0,807.5,18.0,7.39,1,tadmor,0.3265495,0.0,0.3934955,0.088935,0.0284475,0.028064,0.5105895,0.08973350000000001,0.556961,0.2835905,0.2918155,0.4510455,0.2067825
51,457,60207-67,Provider of security services to protect online businesses from hacking attempts. The company offers a platform for blocking attacks and detecting vulnerabilities for the modern Web applications and application program interfaces (APIs). It uses machine learning to identify malicious requests received by Web applications.,Wallarm,94025,Network Management Software,Ivan Novikov,2009.0,"Altair Capital, Amino Capital, Gagarin Capital Partners, Partech Ventures, Runa Capital, Skolkovo Foundation, Y Combinator","Menlo Park, CA",0.694482332002914,0.8632674705445523,2016-12-12,2.3,,17.0,122.0,844.0,11.0,2.92,1,d0znpp,0.242306,0.0,0.4344672,0.0751812,0.0432896,0.06648180000000001,0.47480320000000004,0.1764358,0.15859739999999997,0.308292,0.5012788,0.27709280000000003,0.26145260000000003
52,465,62741-08,Provider of messaging and employee response puling platform. The company offers a search engine for its users who need to surface new ideas or honest input and provides a platform where business leaders can pose questions where employees are able to respond and vote anonymously.,Waggl,94965,Application Software,Michael Papay,2014.0,"FundersClub, Ignace Goethals, Jeff Snipes, Joe Abrams, Rob Bernshteyn, Robert Hohman","Sausalito, CA",0.5909337637624782,1.5263992700986069,2016-04-22,0.73,,83.0,277.0,961.0,16.0,1.83,1,Papay3,0.531069,0.0,0.36803333333333327,0.10916300000000001,0.15360033333333334,0.07430133333333333,0.4624983333333333,0.32875,0.4628186666666667,0.5596203333333333,0.5657926666666667,0.8096606666666667,0.3249876666666667
53,475,117328-78,"Developer of a wearable display device designed to offer display across all devices. The company's wearable display device places the image of what is on the phone, tablet, laptop or camera, onto the screen directly in front of the right eye, enabling consumers to operate mobile devices in a hands-free environment.",Vufine,94086,Electronics (B2C),Goro Kosaka,2014.0,"Firsthand Capital Management, Firsthand Technology Value Fund","Sunnyvale, CA",0.4988270693680067,6.480370551096418,2016-12-06,0.22,,111.0,14844.0,502.0,6.0,2.25,1,GoroVufine,0.0041625,0.0,0.0316755,0.062226500000000004,0.032767,0.0498985,0.5836520000000001,0.0682405,0.5080439999999999,0.38441749999999997,0.46411600000000003,0.370444,0.21219400000000002
54,490,156251-89,"Provider of a cloud-based e-commerce platform. The company provides a turnkey cloud-based eCommerce services that enable the United States retailer and manufacturers to integrate, manage and optimize their product sales across online channels in China's market.",VoyageOne,90703,Internet Retail,Dennis Zhang,2002.0,,"Cerritos, CA",0.0,0.5067368637191777,2016-01-21,4.0,Series A,36.0,22.0,19.0,100.0,6.6,1,dennisjzhang,0.0228595,0.0,0.466962,0.0195995,0.053444,0.0845845,0.1661715,0.3297695,0.4058735,0.4257305,0.517142,0.6975945,0.125254
55,495,57583-99,"Provider of audio conference technology and services. The company provides TrueVoice, 3D surround sound technology and collaboration capabilities for conference rooms run by distributed teams.",Voxeet,94965,Communication Software,Stephane Giraudie,2009.0,"500 Startups, AQUITI Gestion, Han-Sheong Lai, Jérémie Berrebi, Kima Ventures, LDV Partners, Oleg Tscheltzoff, Partech Ventures, Susan Xu","Sausalito, CA",-0.11470912394061827,9.362270589886656,2016-08-01,0.13,,370.0,4124.0,4365.0,9.0,3.13,1,sgiraudie,0.17766,0.0,0.0691575,0.0443065,0.039804000000000006,0.040936,0.5861115,0.077442,0.555597,0.45000850000000003,0.6848635,0.6669940000000001,0.36174799999999996
56,516,99573-85,"Developer of scalable and interactive hologram systems designed to share social augmented reality experience without wearables. The company's scalable and interactive hologram systems with interactive technology, captures real-time holographic video with interactive gesture control that can be immediately shared on all major social media platforms, enabling customers to be in multiple places at the same time.",VNTANA,91406,Electronic Components,Ashley Crowder,2012.0,"Corigin Ventures, Stadia Ventures, Stage Venture Partners, TYLT Ventures, Vectr Ventures","Van Nuys, CA",0.2232100407685104,2.305153316280803,2017-04-11,0.1,,100.0,1252.0,773.0,7.0,0.1,1,shakinbaker7,5.8e-05,0.0,0.3441105,0.06715499999999999,0.044539499999999996,0.0909615,0.7802135,0.0855025,0.914433,0.6968369999999999,0.3293745,0.5117695,0.25566849999999997
57,539,161999-74,Provider of a handheld device to measure vitamin levels of the individuals. The company allows users to track vitamin levels and other biomarkers from home and provides them the information needed to manage their diet and supplements.,Vitameter,N2G 1J4,Monitoring Equipment,James MacLean,2015.0,"Bolt Innovation Group, Grants4Apps, Plug and Play Tech Center","Kitchener, Canada",0.1079833306050404,1.263119541269873,,4.0,,43.0,1423.0,340.0,18.0,0.06,1,JamesTdsb,0.300092,0.0,0.072357,0.1872965,0.059621499999999994,0.183879,0.4000305,0.1161265,0.3617695,0.4109645,0.631122,0.3251655,0.28578950000000003
58,543,57085-66,Provider of tools designed to manage requirements management life-cycle. The company's tool supports manual and automatic input of requirements and services enabling its clients to manage changes in different phases of life-cycle and trace of all the artifacts.,Visure,94111,Business/Productivity Software,Joe Cisneros,2007.0,"Adara Ventures, Bullnet Gestión","San Francisco, CA",0.33616765400141235,3.2528808864660013,2016-12-31,4.0,,217.0,81.0,399.0,19.0,6.6,1,diskojoe,0.05767442857142857,0.0,0.4206646428571429,0.06240950000000001,0.053774642857142854,0.07346021428571428,0.6557682857142858,0.23688535714285713,0.6041441428571428,0.4882043571428572,0.6304492857142858,0.6845172142857142,0.7103627857142857
59,558,50996-26,"Provider of mobility management software for enterprises. The company offers MobilityCentral, a software-as-a-service, which facilitates companies to manage their mobile devices, as well as provides visibility into and control over smart phones, cell phones and other workforce mobility software.",Visage Mobile,94939,Application Software,Bzur Haun,2001.0,"Advanced Technology Ventures, ATA Ventures, Concur Perfect Trip Fund, El Dorado Ventures, Emergence Capital Partners, Mobius Venture Capital, Motorola Solutions Venture Capital, Nomura International Private Equity Group, Palisades Growth Capital, Patni Telecom Solutions, Qualcomm Ventures, Selby Ventures, Shelby Ventures, St. Paul Venture Capital, SV Angel, The Walt Disney Company, UMC Capital, Vesbridge Partners, Worldview Technology Partners, Zebra Ventures","Larkspur, CA",-0.03292843222862698,6.618546831387657,2015-11-01,0.46,,137.0,427.0,6546.0,56.0,114.6,1,friendbzur,0.11431169230769231,0.0,0.2741959230769231,0.09777576923076924,0.11636007692307691,0.09453899999999998,0.6119012307692306,0.38303699999999996,0.5483536153846155,0.6446917692307691,0.7842253846153844,0.8440776923076923,0.2567696923076923
60,568,157505-32,"Operator of an online diabetes reversal clinic intended to reverses type 2 diabetes without medications or surgery. The company's online diabetes reversal clinic combines advanced biochemistry and clinical expertise with data science and digital tools, to develop therapies and help physicians and health coaches to deliver on-demand care, enabling diabetes patients to restore metabolic health.",Virta Health,94105,Other Healthcare Technology Systems,Sami Inkinen,2014.0,"Allen & Company, Bob Kerrey, Bronze Investments, Caffeinated Capital, Creandum, Elad Gil, Great Oaks Venture Capital, Obvious Ventures, Paypal, Pete Flint, Raymond Tonsing, Redmile Group, Rock Health, SciFi VC, Seth Sternberg, Specialized Types, The Walton Family Foundation, Uprising, Venrock","San Francisco, CA",6.2202582230774786,3.519280597578313,2016-07-19,28.7,,184.0,673.0,1069.0,35.0,36.7,1,samiinkinen,0.0834865,0.0,0.3581433333333333,0.08906449999999999,0.077744,0.08937633333333334,0.5419838333333332,0.39745849999999994,0.5348891666666667,0.6039441666666666,0.5158358333333334,0.6563643333333333,0.22540416666666663
61,579,57431-44,"Developer of cloud-based computer networking technology designed to virtualize Wide Area Networks. The company's cloud-based computer networking technology focuses on developing simplified, virtualized networks that are centrally managed with Software-Defined Wide Area Network (SD-WAN) technology that virtualizes WAN infrastructure, enabling companies to build carrier agnostic, policy-controlled and cost-effective WANs.",Viptela,95112,Network Management Software,Amir Khan,2012.0,"Moment Ventures, Northgate Capital, Redline Capital Management, Sequoia Capital","San Jose, CA",0.22270476136302536,13.952206443731868,2017-05-01,610.0,,144.0,867.0,8446.0,120.0,108.55,1,AmirKhanHub,0.15077875,0.0,0.15389625,0.29795725,0.29054800000000003,0.39393925,0.30406299999999997,0.46970825,0.70091875,0.21735350000000003,0.14894575000000002,0.51824625,0.02945625
63,585,61260-49,"Developer of an on-demand personal fitness application designed to makes it easy for gyms and trainers to connect with their clients. The company's software allows gyms and fitness centers to get their own branded mobile application that handles all the tasks including online bookings, direct payments, direct communication amongst clients and smart marketing tools, enabling them to save time and money by setting up automated tasks as well as build loyalty and recognition by offering a tailored user experience.",Vint,94103,Application Software,Louise Fritjofsson,2013.0,"500 Startups, Bryan Johnson, Creandum, David Giampaolo, DN Capital, Edastra Venture Capital, GP Bullhound, Hampus Jakobsson, Kima Ventures, Richard Båge","San Francisco, CA",0.15273978180061035,3.358873741095554,2016-02-29,4.0,,147.0,2072.0,1012.0,15.0,1.8,1,Louise_KingLui,0.023091750000000005,0.0,0.24085208333333333,0.10543491666666666,0.0934785,0.08668725,0.5643185833333334,0.2509978333333333,0.5580859166666666,0.33357475,0.3227963333333333,0.5364415833333332,0.09262308333333336
64,613,166688-02,Provider of cloud-based video service platform. The company offers international video deployment service that helps other organizations to receive video communication facility. It provides video services that makes it easy for organizations to use professional video conferencing.,Videxio,1366,Communication Software,Tom Lia,2011.0,"Stavanger Venture, TD Veen","Oslo, Norway",0.17041128834393834,1.9424694064524572,2013-01-01,4.0,,59.0,688.0,1298.0,18.0,6.6,1,TomAndreLia,1e-05,0.01377225,0.01373825,0.08933100000000001,0.09634925,0.12581675,0.261332,0.1286205,0.55907375,0.1570275,0.1199765,0.38343225000000003,0.0385735
65,618,100373-50,"Provider of a video advertising platform. The company offers a video advertising platform to buy, optimize and measure video advertisement across television, mobile and desktop.",VideoAmp,90403,Media and Information Services (B2B),Dave Gullo,2014.0,"Anthem Venture Partners, GoAhead Ventures, RTL Group, Simon Equity Partners, Startup Capital Ventures, Third Wave Capital, Third Wave Digital, Third Wave Ventures, Wavemaker Partners","Santa Monica, CA",0.04037661473218767,2.120284828464637,2015-12-15,15.0,Series A,81.0,1440.0,798.0,51.0,17.2,1,davegullo,0.261025,0.0,0.20842525,0.233306,0.08951999999999999,0.13858574999999998,0.51523125,0.233289,0.12205350000000001,0.47774425,0.6978505,0.7573152500000001,0.50025225
66,628,51577-03,"Developer of artificial intelligence (AI) algorithms designed to mimic the function of the human brain. The company's artificial intelligence (AI) algorithms is developing a unified algorithmic architecture to achieve human-level intelligence in vision, language and motor control and focuses on visual perception problems, such as recognition, segmentation and scene parsing, enabling businesses to use computers that have achieved human-level intelligence to work efficiently.",Vicarious,94034,Application Software,David Phoenix,2010.0,"Aaron Levie, ABB Technology Ventures, Adam D'Angelo, A-Grade Investments, AME Cloud Ventures, Anduin Ventures, Ashton Kutcher, Bezos Expeditions, Bryan Johnson, Data Collective, Derek Collison, Dustin Moskovitz, Elon Musk, Felicis Ventures, Formation 8, Founders Fund, Good Ventures, Individual Investor, Initialized Capital, Janus Friis, Jeffrey Bezos, Jerry Yang, Khosla Ventures, Marc Benioff, Mark Zuckerberg, Metaplanet Holdings, Open Field Capital, Orfin Ventures, OS Fund, Peter Diamandis, Peter Thiel, Presence Capital, Sam Altman, Samsung Venture Investment, Steve Brown, Vinod Khosla, Wipro Ventures, Y Combinator, Zarco Investment Group","Palo Alto, CA",0.19726353536129795,5.331488591971273,2016-05-13,1.02,,296.0,1758.0,1129.0,24.0,88.04,1,alphanaut,0.03760588888888889,0.00041722222222222226,0.2541855555555556,0.05938522222222223,0.050647333333333336,0.07485800000000001,0.6636541111111111,0.26725244444444446,0.43063144444444446,0.7507397777777778,0.5071183333333333,0.20289300000000002,0.4524244444444445
67,644,51037-57,"provider of location-powered mobile marketing technology designed to connect advertisers with consumers to deliver successful business outcomes. The company's mobile marketing platform's proprietary location intelligence, patented technology, premium inventory, and analytics capabilities empower marketers to identify, reach and engage consumers with compelling advertising experiences enabling advertisers, large and small, utilize the power of connecting with consumers on their devices in real time.",Verve Wireless,10003,Media and Information Services (B2B),John Fitzgerald,2005.0,"Associated Press, BlueRun Ventures, Crosscut Ventures, Elevate Innovation Partners, Fenox Venture Capital, Fraser McCombs Capital, Iron Capital Partners, Ludlow Ventures, Nokia Growth Partners, Plug and Play Tech Center, Qualcomm Ventures","New York, NY",0.4192582605925835,3.2493367722918203,2016-07-01,4.0,,764.0,760.0,1961.0,248.0,64.07,1,johnfgates,0.6413724000000001,0.2580446,0.16835079999999997,0.09704539999999999,0.170948,0.0820396,0.6369654,0.1531668,0.6472592,0.6953760000000001,0.7031107999999999,0.9671108,0.7717596
68,659,99119-89,Provider of a marketplace for high-end services. The company provides a marketplace for service providers offering luxury services to communicate and transact with clients through a mobile application.,Veritamo,94111,Social/Platform Software,Yuri Rabinovich,2014.0,"IMI.VC, Startup Monthly","San Francisco, CA",0.17003913630169534,0.5752392143696492,,4.0,,20.0,490.0,807.5,18.0,6.6,1,byuric,0.15021166666666666,0.018482600000000002,0.3008384666666667,0.11021320000000003,0.0396242,0.07213706666666668,0.6507529333333333,0.27151906666666664,0.7448606000000002,0.6978162,0.696932,0.8481797333333333,0.13804513333333332
69,665,100395-55,Developer of software diagnosis automation technologies. The company offers an automatic de-bugging tool for the detection and analysis of software and hardware failures.,Verifyter,223 70,Application Software,Daniel Hansson,2010.0,"Almi Invest, Ideon Innovation, Lars-Eric Lundgren, Mobile Heights Business Center, Spintop Ventures","Lund, Sweden",0.09138002210749678,0.4993510459612154,2013-06-18,4.0,,8.0,867.0,277.0,5.0,6.6,1,neocreo,0.00716,0.0,0.28063625000000003,0.19425599999999998,0.09926575000000001,0.0863075,0.65200175,0.38964475000000004,0.36403725,0.248301,0.419328,0.2798915,0.3166585
70,667,54751-06,"Provider of online and on-demand automated functional testing services. The company provides automated testing for Web and mobile applications. The company also offers various other testing services, including performance and load testing, localization testing, security testing, compliance testing, and usability testing.",Verifaya,560085,Automation/Workflow Software,Girish Basidoni,2005.0,Intel Capital,"Bangalore, India",0.0,0.21770534878493614,2013-01-21,4.0,,14.0,85.0,3.0,124.0,6.6,1,basidoni,0.0033895,0.0,0.3198685,0.0330315,0.0095975,0.0144555,0.2968575,0.122573,0.25815,0.16764449999999997,0.16604750000000001,0.30365200000000003,0.072496
71,672,117601-75,Developer of a mobile enterprise software. The company provides a mobile software platform that enables companies to deploy information to their employees on their mobile devices to increase productivity and engagement.,Verecho,94304,Application Software,Pooneet Goel,2015.0,"Alchemist Accelerator, Marco Wirasinghe, Monta Vista Capital, Prabhu Goel","Palo Alto, CA",-0.04910760379015764,0.30036988246273433,2016-04-07,0.05,,11.0,11.0,210.0,4.0,0.05,1,pooneetgoel,0.7243985,0.0,0.010681,0.0652335,0.0353755,0.026305,0.3112355,0.2538185,0.4728965,0.6020425,0.493166,0.6806719999999999,0.2843455
72,673,58696-39,"Provider of energy monitoring platform and analytics software. The company has developed an IoT technology to target large commercial building energy analytics. It also provides energy management tools for energy reduction, demand management and monitoring mission-critical equipment.",Verdigris,94035,Electrical Equipment,Mark Chung,2012.0,"Amos Ben-Meir, Data Collective, Founder.org, Jabil Circuit, StartX, Verizon Ventures","Mountain View, CA",0.09592357974894304,1.4516241870884463,2016-10-12,6.66,Series A,26.0,216.0,1464.0,20.0,18.26,1,mychung,0.09732,0.0,0.1724805,0.0727935,0.034312,0.0567415,0.6909115,0.081244,0.5850785000000001,0.684735,0.8260434999999999,0.901017,0.4612625
73,674,51346-99,Developer of bio-based processes for the production of renewable fuels and chemicals. The company uses proven and metabolic pathway engineering tools to create yeast strains for production of bio-based fuels and chemicals.,Verdezyne,92010,Energy Production,David Kelsey,2005.0,"BP Ventures, DSM Venturing, Enterprise Partners Venture Capital, Hercules Capital, Individual Investor, Life Science Angels, Monitor Ventures, OVP Venture Partners, Sime Darby, Tech Coast Angels, William Radany","Carlsbad, CA",-0.5348681709996521,2.4713382110397584,2016-09-15,4.0,,111.0,100.0,1330.0,67.0,87.23,1,davidkelsey,0.166545,0.0,0.032444,0.0554025,0.066272,0.060514,0.6853095,0.274245,0.7616235,0.841106,0.7599985,0.9516975000000001,0.5171635
74,683,53537-68,"Operator of an online innovation and technology news website intended to publish news, analysis, long-form features, interviews and videos. The company's online innovation and technology news website provides a source for news related to software, Internet, mobile and green-technology industries and offers an overview of technology trends, from social media to mobile, clean technology, games and computer chips, enabling individuals and companies to get news updates.",VentureBeat,94111,Information Services (B2C),Matthew Marshall,2006.0,"Amidzad Partners, Aydin Senkut, Bodley Group, Crosslink Capital, Felicis Ventures, Foley Ventures, Formation 8, Georges Harik, Global Brain, Lightbank, MHS Capital, Mike Brown, Pankaj Shah, Philippe Cases, Plug and Play Tech Center, Rally Ventures, Walden Venture Capital","San Francisco, CA",-0.011109907794323623,656.9666108997723,2016-09-28,0.56,,1664.0,434892.0,706869.0,26.0,6.21,1,Matth3wMarshall,0.056185166666666675,0.0,0.4278535833333333,0.10483016666666667,0.06741699999999999,0.07379191666666667,0.664645,0.21523366666666668,0.8819540833333334,0.83256125,0.8011861666666665,0.9014246666666667,0.42073066666666664
75,686,58391-38,Provider of a biomaterial scaffold for cardiac repair. The company is focused on delivering a biomaterial scaffold for cardiac repair of heart failure patients having limited treatment options.,Ventrix,92109,Surgical Devices,Adam Kinsey,2009.0,"National Institutes of Health, National Science Foundation","San Diego, CA",0.006090860322182161,0.1969451502244428,2016-01-01,1.03,,10.0,148.0,22.0,5.0,5.16,1,MWBeekeeper,0.0001025,0.40013,0.2410145,0.0928415,0.1429505,0.184793,0.090004,0.30683499999999997,0.192417,0.3438535,0.222238,0.2277465,0.5535224999999999
76,691,97270-21,"Provider of business management software. The company provides ticketing, marketing, logistic and fundraising software to any-sized organization.",Vendini,94104,Social/Platform Software,Mark Tacchi,2001.0,Level Equity,"San Francisco, CA",-0.03331465213974344,82.56050195895443,2016-05-31,20.0,Series A,6013.0,1372.0,1338.0,131.0,20.0,1,marktacchi,0.0,0.0,0.188386,0.057013,0.0632615,0.0575215,0.558827,0.08614849999999999,0.7102470000000001,0.34683200000000003,0.603261,0.786497,0.5629885
77,702,103373-29,Provider of a live video streaming application. The company offers an online platform that enables users to stream videos and communicate with others using live videos.,Veetle,94301,Application Software,Bo Yang,2008.0,ChinaRock Capital Management,"Palo Alto, CA",-0.29357595899746475,94.01655987496079,,4.0,,1858.0,207698.0,6256.0,11.0,6.6,1,peets,0.0,0.0,0.529907,0.087335,0.1537725,0.1395,0.38822450000000003,0.14523049999999998,0.45572900000000005,0.3495125,0.6957755,0.477227,0.469933
